canonical_song_id,canonical_title,canonical_artist,canonical_group_key,entry_count,alias_count,first_chart_date,last_chart_date
686,Don't Fight The Feelin',MC Hammer,dont fight the feelin|||mc hammer,3,2,2014-02-25,2014-03-11
778,Everytime Da Beat Drop,Monica feat. Dem Franchize Boyz,everytime da beat drop|||monica feat dem franchize boyz,3,2,2006-12-19,2016-08-23
1353,I'm Not the Only One,Sam Smith,im not the only one|||sam smith,3,2,2015-03-10,2015-03-24
1389,Incomplete,Sisqò,incomplete|||sisqo,3,2,2007-12-11,2008-02-26
2199,Reasons [New Millennium Version],Reel Tight,reasons new millennium version|||reel tight,3,2,2006-10-31,2006-11-14
2403,Sho Nuff,Tela feat. 8Ball and MJG; Jazze Pha,sho nuff|||tela feat 8ball and mjg jazze pha,3,2,2023-06-27,2023-07-18
2643,Swangin' Glass,Paul Wall feat. Lil' Keke,swangin glass|||paul wall feat lil keke,3,2,2023-12-12,2023-12-26
2868,'Til The Morning,Keith Sweat,til the morning|||keith sweat,2,2,2012-06-12,2012-06-19
424,Can You Feel The Love Tonight? (The Lion King),Ernie Sabella; Nathan Lane; Joseph Williams; Sally Dworsky,can you feel the love tonight the lion king|||ernie sabella nathan lane joseph williams sally dworsky,2,2,2014-05-20,2014-05-27
600,Dark Vertigo Battle Arena Toshinden),Yasuhiro Nakano; Makoto Mukai,dark vertigo battle arena toshinden|||yasuhiro nakano makoto mukai,2,2,2017-02-21,2017-03-07
1622,Liquor Store in the Sky,BJ The Chicago Kid feat. Freddie Gibbs,liquor store in the sky|||bj the chicago kid feat freddie gibbs,2,2,2023-06-20,2023-06-27
2300,S.E.X.,Lyfe Jennings feat. Lala Brown,s e x|||lyfe jennings feat lala brown,2,2,2006-07-11,2006-10-31
2391,She's Bangin',Meaku; Banky W,shes bangin|||meaku banky w,2,2,2025-05-20,2025-05-27
2539,Splash Waterfalls (remix),Ludacris feat. Raphael Saadiq,splash waterfalls remix|||ludacris feat raphael saadiq,2,2,2004-12-07,2004-12-14
2614,Successful,Drake feat. Trey Songz; Lil' Wayne,successful|||drake feat trey songz lil wayne,2,2,2009-09-22,2009-09-29
394,Buss One,H-Town,buss one|||h town,343,1,2005-07-26,2020-10-11
749,Emotions,H-Town,emotions|||h town,318,1,2005-06-14,2015-04-28
553,Contemporary Jive,Trammell Starks,contemporary jive|||trammell starks,283,1,2005-09-20,2016-06-14
2266,Rockit Steady,H-Town,rockit steady|||h town,273,1,2005-07-05,2019-07-02
2920,Tropical Breeze,Trammell Starks,tropical breeze|||trammell starks,271,1,2007-02-06,2020-04-14
1022,Good Thing,Changing Faces,good thing|||changing faces,266,1,2007-04-03,2025-07-15
2449,Slow Cookin',Jonathan Merrill,slow cookin|||jonathan merrill,239,1,2009-11-17,2024-08-27
2283,Rubber Band Man,T.I.,rubber band man|||t i,222,1,2004-06-22,2019-01-08
776,Everything's Gonna Be Alright,Al Green,everythings gonna be alright|||al green,174,1,2022-03-15,2026-04-07
2669,Take It Slow,Trellini feat. Dino of H-Town,take it slow|||trellini feat dino of h town,151,1,2010-07-06,2017-08-08
98,Ain't No High,H-Town feat. O'Flava Psi,aint no high|||h town feat oflava psi,148,1,2018-09-04,2022-05-17
91,Ain't No Fun (Original Gangstas),Dino Conner feat. Teddy,aint no fun original gangstas|||dino conner feat teddy,139,1,2010-03-23,2019-08-06
1392,Infatuated,Static Major,infatuated|||static major,127,1,2011-01-18,2018-10-02
1202,I Could Fall In Love,Selena,i could fall in love|||selena,124,1,2004-03-09,2007-09-18
1129,Holding On,Horace Brown,holding on|||horace brown,122,1,2010-11-30,2013-04-16
744,Easy Times,Trammell Starks,easy times|||trammell starks,120,1,2006-12-05,2013-02-05
2493,So Thick,Methrone feat. Sinamin,so thick|||methrone feat sinamin,119,1,2018-03-27,2024-04-09
869,Four Horsemen Theme,WCW,four horsemen theme|||wcw,107,1,2004-02-10,2019-07-16
2090,Playing Games,Al B. Sure!,playing games|||al b sure,106,1,2015-09-01,2024-07-02
668,Dog House,Jamie Foxx feat. The Poetess,dog house|||jamie foxx feat the poetess,104,1,2018-03-20,2025-11-04
682,Don't Cry,Men at Large feat. Keith Sweat; Gerald LeVert,dont cry|||men at large feat keith sweat gerald levert,104,1,2006-11-21,2013-02-19
905,Full Time,H-Town,full time|||h town,104,1,2005-06-14,2008-08-26
193,B.O.B.,Raheem DeVaughn,b o b|||raheem devaughn,103,1,2011-08-02,2021-10-05
987,Giving My All To You,Johnny Gill,giving my all to you|||johnny gill,101,1,2019-09-10,2024-02-20
819,Feenin',Jodeci,feenin|||jodeci,100,1,2003-03-18,2019-02-19
1423,It's All About You,Adina Howard,its all about you|||adina howard,99,1,2006-12-05,2024-03-05
1970,On Chill,Wale feat. Jeremih,on chill|||wale feat jeremih,95,1,2020-01-21,2024-02-13
1714,Mainstream Monitor,Gary Stockdale,mainstream monitor|||gary stockdale,93,1,2009-11-10,2012-09-04
2484,Snooze,SZA,snooze|||sza,93,1,2023-01-17,2024-10-29
2986,Vertical Interlude,AMG,vertical interlude|||amg,93,1,2007-04-10,2020-10-11
1609,Life,Trammell Starks,life|||trammell starks,92,1,2007-03-13,2021-03-02
2668,Take It Slow,Trellini feat. Dino Conner,take it slow|||trellini feat dino conner,92,1,2009-12-15,2026-04-07
2586,Stop By,Ari Lennox,stop by|||ari lennox,91,1,2022-09-13,2024-07-02
2879,Together Forever,Trellini,together forever|||trellini,90,1,2010-02-02,2011-11-08
197,Baby Don't Cry,Jamie Foxx,baby dont cry|||jamie foxx,87,1,2005-11-01,2019-03-05
2269,Rodeo Style (Jason's Lyric),Jamecia,rodeo style jasons lyric|||jamecia,86,1,2011-02-22,2018-02-27
2459,Slow Jamz,Twista feat. Kanye West; Jamie Foxx,slow jamz|||twista feat kanye west jamie foxx,86,1,2003-12-16,2013-05-07
13,1999,Big K.R.I.T. feat. Lloyd,1999|||big k r i t feat lloyd,83,1,2018-04-17,2020-02-04
798,Falling Down,Kay Cola feat. Jake&Papa,falling down|||kay cola feat jake and papa,83,1,2023-04-18,2024-11-26
1062,Hak's House of Pleasure,The Boys,haks house of pleasure|||the boys,83,1,2011-11-01,2018-02-06
1073,Hard Times,Ludacris feat. Carl Thomas; 8Ball and MJG,hard times|||ludacris feat carl thomas 8ball and mjg,83,1,2005-01-18,2007-01-09
1672,Love Moans,Eddie Murphy,love moans|||eddie murphy,82,1,2014-02-04,2019-05-28
1282,I Wanna Do Thangz,Eric McCaine,i wanna do thangz|||eric mccaine,81,1,2009-11-24,2018-01-16
1834,My Lady,Eric McCaine,my lady|||eric mccaine,81,1,2010-04-27,2011-12-27
2664,Take It Slow,Lil' Ant da Kid,take it slow|||lil ant da kid,81,1,2011-12-13,2017-01-17
2127,Pressure,Kenny Lattimore,pressure|||kenny lattimore,80,1,2021-07-20,2026-04-07
2425,Silk Teddy,John Hobbs,silk teddy|||john hobbs,80,1,2009-11-10,2011-12-13
1451,Jill (Sumn Real),Trey Songz,jill sumn real|||trey songz,79,1,2019-03-26,2024-05-28
2687,Taste Your Love,Horace Brown,taste your love|||horace brown,79,1,2010-11-30,2019-07-23
506,City Cruisin',Jonathan Merrill; Phil Garrod; Scott Schreer,city cruisin|||jonathan merrill phil garrod scott schreer,78,1,2009-10-06,2012-09-11
591,Dammn Baby,Janet Jackson,dammn baby|||janet jackson,77,1,2015-11-17,2020-10-11
2421,Side to Side,Sons of Funk,side to side|||sons of funk,77,1,2009-02-03,2010-07-27
707,Don't You Want to Make Love,Christopher Williams,dont you want to make love|||christopher williams,75,1,2012-01-03,2013-07-23
117,All I See,Christopher Williams,all i see|||christopher williams,74,1,2011-04-05,2013-02-12
810,Feel of Your Lips,Sista feat. Jodeci; Mary J. Blige,feel of your lips|||sista feat jodeci mary j blige,74,1,2004-06-29,2010-03-02
1664,Love Like Honey,Pretty Ricky,love like honey|||pretty ricky,74,1,2014-02-04,2015-07-28
3110,When You Miss Me,Kashflow,when you miss me|||kashflow,74,1,2011-12-20,2015-06-30
58,A Good Thang,Tina E. Clark,a good thang|||tina e clark,73,1,2011-12-27,2016-12-27
2979,Up & Down,Fa'rhide Whyte,up and down|||farhide whyte,73,1,2011-11-22,2017-03-07
3141,"Wild, Wild, Wild",Lyfe Jennings,wild wild wild|||lyfe jennings,73,1,2008-06-10,2025-06-17
283,Between Me and You,Danny Boy feat. Roger Troutman,between me and you|||danny boy feat roger troutman,71,1,2014-04-22,2020-02-18
303,Black Heaven,Boosie Badazz feat. Keyshia Cole; J. Cole,black heaven|||boosie badazz feat keyshia cole j cole,71,1,2015-07-14,2019-12-31
693,Don't Make Me Wanna Do U,Nuttin' Nyce,dont make me wanna do u|||nuttin nyce,71,1,2013-04-23,2014-10-07
447,Caramel,Lloyd feat. City Girls,caramel|||lloyd feat city girls,70,1,2019-03-12,2020-06-30
1866,Nasty,Adina Howard,nasty|||adina howard,70,1,2018-10-02,2020-02-04
2637,Surgical,Lil Rod feat. T-Pain,surgical|||lil rod feat t pain,69,1,2023-10-24,2025-02-11
645,Dishonest Mistake,Adina Howard feat. Adrian Crutchfield,dishonest mistake|||adina howard feat adrian crutchfield,68,1,2018-10-02,2020-04-21
692,Don't Look Any Further,Dennis Edwards feat. Siedah Garrett,dont look any further|||dennis edwards feat siedah garrett,68,1,2011-12-06,2013-03-26
2953,U Can't Resist,Missy Elliott feat. Juvenile; B.G.,u cant resist|||missy elliott feat juvenile b g,68,1,2021-12-14,2025-03-04
336,Boo'd Up,Ella Mai,bood up|||ella mai,67,1,2018-05-01,2020-05-19
1029,Goodlove,Justine Skye,goodlove|||justine skye,67,1,2018-06-26,2020-04-14
1105,HERicane,Lucky Daye,hericane|||lucky daye,67,1,2024-04-23,2025-08-19
1144,Hood Sex,Keith Sweat,hood sex|||keith sweat,67,1,2010-07-06,2025-03-11
2337,Seduction,Boney James,seduction|||boney james,67,1,2006-11-14,2024-01-23
209,Baccstabbers,Daz Dillinger feat. Tray Deee; Mark Morrison,baccstabbers|||daz dillinger feat tray deee mark morrison,66,1,2014-03-18,2021-08-17
534,Come Inside,Intro,come inside|||intro,66,1,2006-07-18,2018-05-22
697,"Don't Say No, Just Say Yes",Avant,dont say no just say yes|||avant,66,1,2003-04-08,2005-06-28
2050,Papers,Usher,papers|||usher,66,1,2010-03-09,2018-04-10
130,All She Wants to Do Is Dance,Don Henley,all she wants to do is dance|||don henley,65,1,2014-02-04,2020-02-18
1577,Let's Chill,Guy,lets chill|||guy,65,1,2003-08-26,2025-03-18
2922,True 2 Me,Trellini,true 2 me|||trellini,65,1,2011-06-28,2012-12-25
3126,Who's Been Givin' It Up,Raja-Nee,whos been givin it up|||raja nee,65,1,2013-02-05,2019-04-09
195,Baby Come Over,Adina Howard,baby come over|||adina howard,64,1,2006-12-05,2008-09-30
2592,Stranger,Neek feat. Gemaine,stranger|||neek feat gemaine,64,1,2023-04-04,2026-04-07
3193,You and Me,Sons of Funk,you and me|||sons of funk,64,1,2009-02-03,2010-04-20
1998,One Time,MK xyz,one time|||mk xyz,63,1,2021-11-23,2023-01-31
2087,Player's Remorse,Neek,players remorse|||neek,63,1,2025-01-21,2026-04-07
2353,Sex In A Jeep,Raja-Nee',sex in a jeep|||raja nee,63,1,2020-09-01,2021-11-09
727,Driver A,Buju Banton,driver a|||buju banton,62,1,2011-02-22,2013-07-02
642,Dirty Dishes,Neek,dirty dishes|||neek,61,1,2024-04-23,2025-07-08
797,Fall For Your Type,Jamie Foxx feat. Drake,fall for your type|||jamie foxx feat drake,61,1,2011-03-08,2018-03-06
1654,Love Angel,JS feat. R. Kelly,love angel|||js feat r kelly,61,1,2004-03-09,2005-05-10
563,Crank Me Up,Adina Howard feat. Missy Elliott,crank me up|||adina howard feat missy elliott,60,1,2009-09-08,2017-07-25
1119,Hit List,That Mexican OT; BigXthaPlug; Big Yavo,hit list|||that mexican ot bigxthaplug big yavo,60,1,2023-09-05,2025-09-09
1496,Keep It Right There,Changing Faces,keep it right there|||changing faces,60,1,2007-04-03,2011-01-18
2462,Slow Wine Bass Line,Lloyd feat. Teddy Riley,slow wine bass line|||lloyd feat teddy riley,60,1,2020-06-09,2021-07-27
3087,Whatever You Like,Big O and Hooty,whatever you like|||big o and hooty,60,1,2012-07-24,2016-02-16
2544,squabble up,Kendrick Lamar,squabble up|||kendrick lamar,60,1,2024-12-03,2026-01-27
180,Attention,Bryson Tiller,attention|||bryson tiller,59,1,2024-05-21,2025-07-01
2486,So Far Gone,Jake&Papa,so far gone|||jake and papa,59,1,2021-02-02,2022-03-15
2629,Sun Dancer,Network Music,sun dancer|||network music,59,1,2010-09-28,2025-05-27
2882,Tonight Is Right (Boomerang),Keith Washington,tonight is right boomerang|||keith washington,59,1,2013-06-25,2018-12-04
23,2 Phones,Kevin Gates,2 phones|||kevin gates,58,1,2016-02-16,2020-10-11
309,Blade's Theme (Class Act),Vassal Benford,blades theme class act|||vassal benford,58,1,2016-01-19,2017-12-19
471,Champagne,Chris Rock feat. Freedom Williams; Juicy Fruit Jenkins; Mo-Like,champagne|||chris rock feat freedom williams juicy fruit jenkins mo like,58,1,2004-05-18,2019-07-30
1223,I Got a Thang 4 Ya!,Lo-Key,i got a thang 4 ya|||lo key,58,1,2007-10-02,2008-11-18
1510,Killer,Eminem,killer|||eminem,58,1,2021-03-02,2022-04-05
2648,Sweetness of My Soul,Horace Brown,sweetness of my soul|||horace brown,58,1,2010-12-21,2013-08-27
436,Can't Leave Drank Alone,Z-Ro feat. Lil O,cant leave drank alone|||z ro feat lil o,57,1,2022-05-03,2023-05-30
773,Everyday,Logic & Marshmello,everyday|||logic and marshmello,57,1,2018-05-15,2019-11-19
164,Appreciation,Benji Blue Bills,appreciation|||benji blue bills,56,1,2024-01-23,2025-02-11
496,Chicken Strips & Ass,That Mexican OT feat. Paul Wall,chicken strips and ass|||that mexican ot feat paul wall,56,1,2024-03-05,2025-03-25
558,Could Have Got Away,Adina Howard,could have got away|||adina howard,56,1,2009-12-22,2011-01-18
687,Don't Go,Mary J. Blige,dont go|||mary j blige,56,1,2006-06-20,2007-08-28
1687,Love You More,Ginuwine,love you more|||ginuwine,56,1,2005-05-31,2006-07-18
2939,tv off,Kendrick Lamar feat. Lefty Gunplay,tv off|||kendrick lamar feat lefty gunplay,56,1,2025-03-04,2026-03-31
1160,How Bout Now,Drake,how bout now|||drake,55,1,2015-05-19,2016-05-31
2809,Theme of Glacius (Killer Instinct),Graeme Norgate,theme of glacius killer instinct|||graeme norgate,55,1,2016-10-18,2018-06-12
2689,#TDBTCD (Calm Down),Meaku,tdbtcd calm down|||meaku,54,1,2017-02-28,2020-01-21
361,Break U Off,Danny Boy,break u off|||danny boy,54,1,2013-05-28,2019-05-14
2055,Part II (On the Run),Jay-Z feat. Beyoncè,part ii on the run|||jay z feat beyonce,54,1,2013-12-10,2016-01-19
2949,U&I,Al B. Sure!,u and i|||al b sure,54,1,2006-10-24,2019-07-30
808,Feel Me,Raab,feel me|||raab,53,1,2021-10-05,2022-10-04
1122,Hitman,Kevin MacLeod,hitman|||kevin macleod,53,1,2014-07-22,2015-07-28
1573,Let Me Tell You Something,T.I.,let me tell you something|||t i,53,1,2003-10-21,2005-12-13
2530,Speechless,Gemaine,speechless|||gemaine,53,1,2023-09-12,2024-09-10
126,All Nite,Eric McCaine,all nite|||eric mccaine,52,1,2009-11-24,2026-04-07
379,Brooklyn's Finest,Jay-Z feat. The Notorious B.I.G.,brooklyns finest|||jay z feat the notorious b i g,52,1,2010-02-02,2024-09-03
427,Can You Hear Me?,Omarion feat. T-Pain,can you hear me|||omarion feat t pain,52,1,2020-04-14,2023-01-10
1007,Gonna Give It To Ya (Above the Rim),Aaron Hall; Jewell,gonna give it to ya above the rim|||aaron hall jewell,52,1,2013-10-29,2019-07-02
1016,Good Luvin',Christopher Williams feat. Mary J. Blige,good luvin|||christopher williams feat mary j blige,52,1,2011-04-05,2020-05-26
1285,I Wanna Roll,Men at Large,i wanna roll|||men at large,52,1,2006-11-21,2018-06-05
2221,Residuals,Chris Brown,residuals|||chris brown,52,1,2025-04-01,2026-04-07
290,Big Lyfe,Kevin Gates,big lyfe|||kevin gates,51,1,2022-05-10,2023-04-25
2296,Running on Empty,David Reinstein,running on empty|||david reinstein,51,1,2005-11-29,2022-01-25
569,Crispy Chicken (Mary J. Blige BK Cover),Durand Bernarr,crispy chicken mary j blige bk cover|||durand bernarr,50,1,2012-04-10,2013-05-21
816,Feels So Good,Keith Sweat,feels so good|||keith sweat,50,1,2003-09-02,2022-12-06
1320,If U Don't Mind,Danny Boy,if u dont mind|||danny boy,50,1,2015-11-24,2019-07-09
2007,Only Human,George Howard,only human|||george howard,50,1,2018-08-21,2020-05-26
2721,That Latin Beat,Trammell Starks,that latin beat|||trammell starks,50,1,2008-09-02,2010-05-25
3055,Weekend,Shazam Conner feat. Bobby V,weekend|||shazam conner feat bobby v,50,1,2024-07-30,2025-07-22
944,Get Money,Junior M.A.F.I.A.,get money|||junior m a f i a,49,1,2004-03-09,2022-08-16
1350,I'm Not A Racist,Plies,im not a racist|||plies,49,1,2020-08-11,2024-03-26
1420,It's About Time,SWV,its about time|||swv,49,1,2009-08-25,2011-10-25
2608,Studio,ScHoolboy Q feat. BJ The Chicago Kid,studio|||schoolboy q feat bj the chicago kid,49,1,2014-08-19,2018-02-27
2859,Throw Some D's,Rich Boy feat. Polow da Don,throw some ds|||rich boy feat polow da don,49,1,2007-06-26,2008-08-19
184,Avalanche,Neek,avalanche|||neek,48,1,2024-09-17,2026-04-07
280,BET Uncut,Jake&Papa,bet uncut|||jake and papa,48,1,2021-02-02,2021-12-28
906,Funk Dance,Trammell Starks,funk dance|||trammell starks,48,1,2008-09-02,2010-03-09
1385,In the Spot Light,Ben Kopec,in the spot light|||ben kopec,48,1,2012-01-31,2018-01-02
1393,Infatuation,Jamie Foxx,infatuation|||jamie foxx,48,1,2006-09-12,2008-07-08
1590,Let's Stop Effin' Around,Ginuwine,lets stop effin around|||ginuwine,48,1,2014-01-21,2020-09-29
1852,My Up and Down,Adina Howard,my up and down|||adina howard,48,1,2007-01-02,2016-07-19
1981,On My Way,Ginuwine,on my way|||ginuwine,48,1,2005-10-18,2019-04-30
2377,Shake Dat Ass (Twerk Song),Bossman Dlow,shake dat ass twerk song|||bossman dlow,48,1,2025-04-15,2026-03-17
2826,Theme of the Armstrong Brothers,WCW,theme of the armstrong brothers|||wcw,48,1,2005-02-08,2019-08-27
710,Down 4 Whateva,Nuttin' Nyce,down 4 whateva|||nuttin nyce,47,1,2019-10-01,2026-03-17
2404,Sho Out,Jodeci,sho out|||jodeci,47,1,2015-03-31,2019-04-02
384,Bump What Ya Friends Say,Fantasia,bump what ya friends say|||fantasia,46,1,2007-09-11,2008-08-12
814,Feeling So Good Today,Paul Hertzog; Beau Williams,feeling so good today|||paul hertzog beau williams,46,1,2025-03-25,2026-02-10
1059,Guitar Cry,Sons of Funk,guitar cry|||sons of funk,46,1,2016-02-23,2022-08-16
664,dodger blue,Kendrick Lamar feat. Wallie the Sensei; Siete7x; Roddy Ricch,dodger blue|||kendrick lamar feat wallie the sensei siete7x roddy ricch,46,1,2025-03-04,2026-01-27
17,1st Time,Yung Joc feat. Marques Houston,1st time|||yung joc feat marques houston,45,1,2006-10-24,2007-08-28
246,Be Like Me,Lil Pump feat. Lil Wayne,be like me|||lil pump feat lil wayne,45,1,2019-02-26,2020-03-17
696,Don't Rush,Silk,dont rush|||silk,45,1,2015-07-14,2019-12-31
787,Extra-Terrestrial Teeny Bopper,Larry Wolff,extra terrestrial teeny bopper|||larry wolff,45,1,2018-05-08,2026-03-10
1459,Juicy,Pretty Ricky feat. Static Major,juicy|||pretty ricky feat static major,45,1,2006-03-28,2019-10-08
2310,Saturn,SZA,saturn|||sza,45,1,2024-02-27,2025-01-07
3038,We Brunch Hard,Elon James White,we brunch hard|||elon james white,45,1,2012-06-26,2013-04-30
133,All The Things (Your Man Won't Do),Joe,all the things your man wont do|||joe,44,1,2003-05-20,2018-05-01
556,Corporate Player,James Johnston,corporate player|||james johnston,44,1,2018-02-27,2021-12-28
597,Dangerous,Meek Mill feat. Jeremih; PnB Rock,dangerous|||meek mill feat jeremih pnb rock,44,1,2019-07-16,2020-05-19
823,Find My Love,Sista,find my love|||sista,44,1,2009-03-17,2011-06-07
933,Get Away,Shun Ward,get away|||shun ward,44,1,2013-03-05,2019-07-30
1787,Money Calling,Meaku,money calling|||meaku,43,1,2025-06-10,2026-04-07
2025,OTW,Khalid; Ty Dolla $ign; 6LACK,otw|||khalid ty dolla ign 6lack,43,1,2019-06-04,2024-03-26
2272,Roll The Dice,Berner; DRODi feat. Paul Wall; Smiggs,roll the dice|||berner drodi feat paul wall smiggs,43,1,2024-06-25,2025-04-22
2290,Run Me Dry,Bryson Tiller,run me dry|||bryson tiller,43,1,2017-08-15,2024-07-30
2835,They Like It Slow,H-Town,they like it slow|||h town,43,1,2004-08-31,2009-05-19
836,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,flex ooh ooh ooh|||rich homie quan,42,1,2015-08-11,2022-12-27
885,Freek n' You,Jodeci,freek n you|||jodeci,42,1,2003-03-18,2003-12-30
1011,Good Foot,Pokey Bear,good foot|||pokey bear,42,1,2024-07-30,2025-06-03
1513,Kiss It Better,Rihanna,kiss it better|||rihanna,42,1,2016-05-17,2020-10-11
